,title,link,date
153," 이진복 정무수석, MB 만나 생일 축하…대통령실 “정무수석 본연 업무”",https://www.khan.co.kr/politics/president/article/202212192025001,2022.12.19 20:25
154," 대통령실, YTN ‘돌발영상’에 “악의적 편집…강력 유감”",https://www.khan.co.kr/politics/president/article/202212191829001,2022.12.19 18:29
155, 윤 대통령 예산·개혁 드라이브…기회와 위협 요인은,https://www.khan.co.kr/politics/president/article/202212191731011,2022.12.19 17:31
156," 여야, 법인세는 일부 의견 접근·경찰국은 평행선···‘예산안 정국’ 언제까지",https://www.khan.co.kr/politics/president/article/202212191707001,2022.12.19 17:07
157, 윤 대통령 지지율 2.7%P 상승···6월 이후 첫 40%대[리얼미터],https://www.khan.co.kr/politics/president/article/202212190822001,2022.12.19 08:22
158, 예산안도 전당대회도···국민의힘 ‘용산바라기’ 점입가경,https://www.khan.co.kr/politics/president/article/202212181656001,2022.12.18 16:56
159," 대통령 신년 업무보고, 21일 기재부부터··· “국민 불러 의견 듣겠다”",https://www.khan.co.kr/politics/president/article/202212181634001,2022.12.18 16:34
160," 윤 대통령 부부, 서초동 사저 찾아 주민들과 작별 인사",https://www.khan.co.kr/politics/president/article/202212171537001,2022.12.17 15:37
161, ‘선 규명 후 조치’에…윤 대통령 메시지서 사라진 ‘이태원 참사’,https://www.khan.co.kr/politics/president/article/202212162115015,2022.12.16 21:15
162," 윤 대통령, 기능올림픽 선수단에 “숙련 기술자 정당한 보상 받는 체계 확립해야”",https://www.khan.co.kr/politics/president/article/202212161916001,2022.12.16 19:16
163, 이태원 핼러윈 참사 50일···이번에도 공식입장 없는 윤 대통령,https://www.khan.co.kr/politics/president/article/202212161801001,2022.12.16 18:01
164, 대통령실 “국익 앞에 평행선 질주 멈춰야”…여야 예산안 처리 협조 당부,https://www.khan.co.kr/politics/president/article/202212161641001,2022.12.16 16:41
165," 윤 대통령, 질병관리청장에 지영미 한국파스퇴르연구소장 내정",https://www.khan.co.kr/politics/president/article/202212161517001,2022.12.16 15:17
166, [갤럽]윤 대통령 지지율 36%…5개월만에 30%대 중반 돌파,https://www.khan.co.kr/politics/president/article/202212161108001,2022.12.16 11:08
167," 윤 대통령, IAEA 사무총장 만나 “후쿠시마 원전 오염수 방류 검증 당부”",https://www.khan.co.kr/politics/president/article/202212152120001,2022.12.15 21:20
168, [국정과제점검회의]정책 방향 ‘문재인 지우기’로 요약…협치 없인 실현 어렵다,https://www.khan.co.kr/politics/president/article/202212152041015,2022.12.15 20:41
169, [국정과제점검회의]윤 대통령 “좀 긴장”…화물연대 파업 등엔 ‘정부 옹호’ 패널 발언만,https://www.khan.co.kr/politics/president/article/202212152041005,2022.12.15 20:41
170, 윤 대통령 “노동문제 정쟁 땐 정치도 경제도 망해”,https://www.khan.co.kr/politics/president/article/202212152034005,2022.12.15 20:34
171," 선명한 ‘전임 정부 뒤집기’ 정책 기조, 흐릿한 실현 가능성",https://www.khan.co.kr/politics/president/article/202212151908001,2022.12.15 19:08
172, “저도 좀 긴장된다”던 윤 대통령···1시간 길어진 국민과의 첫 소통,https://www.khan.co.kr/politics/president/article/202212151836001,2022.12.15 18:36
173, 윤 대통령 “3대개혁은 선택아닌 필수··· 반드시 해내야” 156분 국정과제점검회의,https://www.khan.co.kr/politics/president/article/202212151747001,2022.12.15 17:47
174," 윤 대통령 “고등교육은 국가경쟁력 요체, 대학에 최대한 자율성 부여해야”",https://www.khan.co.kr/politics/president/article/202212151646001,2022.12.15 16:46
